"account_id","action_month","normal_monthly_revenue","pix_monthly_revenue","total_monthly_revenue","account_monthly_balance"
11972044772734216,9,-985.0,-1842.8600000000001,-2827.86,6881.5599999999995
11972044772734216,10,668.6000000000004,2395.44,3064.0400000000004,9945.6
11972044772734216,11,-836.64,453.18000000000006,-383.4599999999999,9562.140000000001
11972044772734216,12,1037.02,2901.06,3938.08,13500.220000000001
14823956517654278,1,3923.55,1079.1399999999994,5002.69,5002.69
14823956517654278,2,4262.599999999999,3664.29,7926.889999999999,12929.579999999998
14823956517654278,3,1230.0100000000002,-1865.9199999999996,-635.9099999999994,12293.669999999998
14823956517654278,4,657.5300000000002,2922.33,3579.86,15873.529999999999
14823956517654278,5,2138.1900000000014,-4839.700000000001,-2701.5099999999993,13172.02
14823956517654278,6,1800.3799999999992,-2181.37,-380.9900000000007,12791.029999999999
14823956517654278,7,-1214.6699999999998,-1332.5099999999998,-2547.1799999999994,10243.849999999999
14823956517654278,8,5934.66,-212.71000000000004,5721.95,15965.8
14823956517654278,9,5871.459999999999,4829.110000000001,10700.57,26666.37
14823956517654278,10,-642.6399999999999,-1967.7400000000002,-2610.38,24055.989999999998
14823956517654278,11,-1424.8300000000004,-2503.21,-3928.0400000000004,20127.949999999997
14823956517654278,12,1717.33,-1456.38,260.9499999999998,20388.899999999998
14960923507500004,1,-1588.2400000000002,1290.6399999999999,-297.60000000000036,-297.60000000000036
14960923507500004,2,947.9200000000001,-1885.72,-937.8,-1235.4000000000003
14960923507500004,3,-207.39999999999998,1743.82,1536.42,301.01999999999975
14960923507500004,4,-2858.3,-1296.9499999999998,-4155.25,-3854.2300000000005
14960923507500004,5,2593.1500000000015,2164.8300000000004,4757.980000000001,903.7500000000009
14960923507500004,6,101.23999999999978,843.8399999999999,945.0799999999997,1848.8300000000006
14960923507500004,7,-1943.1200000000001,-96.38000000000011,-2039.5000000000002,-190.66999999999962
14960923507500004,8,482.68999999999994,-2346.7400000000002,-1864.0500000000002,-2054.72
14960923507500004,9,-1348.97,-2142.7,-3491.67,-5546.389999999999
14960923507500004,10,-401.28999999999996,-1414.04,-1815.33,-7361.719999999999
14960923507500004,11,4806.960000000001,1848.94,6655.9000000000015,-705.8199999999979
14960923507500004,12,2689.75,4876.75,7566.5,6860.680000000002
16488801170250194,1,1382.95,,1382.95,1382.95
16488801170250194,2,382.27,,382.27,1765.22
16488801170250194,3,-1191.63,926.59,-265.0400000000001,1500.1799999999998
16488801170250194,4,,-1403.0,-1403.0,97.17999999999984
16488801170250194,5,1824.07,1027.46,2851.5299999999997,2948.7099999999996
16488801170250194,6,-1925.2,,-1925.2,1023.5099999999995
16488801170250194,7,-525.03,1512.57,987.54,2011.0499999999995
16488801170250194,8,-2856.08,-244.02,-3100.1,-1089.0500000000004
16488801170250194,9,-989.9800000000001,,-989.9800000000001,-2079.0300000000007
16488801170250194,11,1338.69,1534.7,2873.3900000000003,794.3599999999997
16488801170250194,12,,-395.01,-395.01,399.3499999999997
17010643349938116,1,681.21,-1047.79,-366.5799999999999,-366.5799999999999
17010643349938116,2,-437.01,-1237.95,-1674.96,-2041.54
17010643349938116,3,,-1809.75,-1809.75,-3851.29
17010643349938116,4,2401.8,4387.1,6788.900000000001,2937.6100000000006
17010643349938116,5,-967.31,-1254.7800000000002,-2222.09,715.5200000000004
17010643349938116,6,-178.73000000000002,-2080.78,-2259.51,-1543.9899999999998
17010643349938116,7,-2306.96,358.82,-1948.14,-3492.13
17010643349938116,8,-3103.0299999999997,1494.3299999999997,-1608.7,-5100.83
17010643349938116,9,727.5799999999999,1389.65,2117.23,-2983.6
17010643349938116,10,1029.2800000000002,1352.24,2381.5200000000004,-602.0799999999995
17010643349938116,11,-1286.5,353.27,-933.23,-1535.3099999999995
17352812883658752,1,-139.17999999999938,-4765.030000000001,-4904.21,-4904.21
17352812883658752,2,5799.299999999999,2297.26,8096.5599999999995,3192.3499999999995
17352812883658752,3,-7433.29,1072.7800000000002,-6360.51,-3168.1600000000008
17352812883658752,4,272.64999999999964,3232.79,3505.4399999999996,337.27999999999884
17352812883658752,5,5878.5599999999995,2547.1399999999985,8425.699999999997,8762.979999999996
17352812883658752,6,-3923.8999999999996,1329.4300000000003,-2594.4699999999993,6168.509999999997
17352812883658752,7,7811.470000000001,-3129.2799999999997,4682.190000000001,10850.699999999997
17352812883658752,8,995.01,-45.3100000000004,949.6999999999996,11800.399999999996
17352812883658752,9,1653.4099999999994,-934.090000000001,719.3199999999983,12519.719999999994
17352812883658752,10,233.82999999999902,1077.2200000000003,1311.0499999999993,13830.769999999993
17352812883658752,11,-485.56999999999994,-1791.3300000000008,-2276.9000000000005,11553.869999999992
17352812883658752,12,-13.840000000000146,637.5899999999992,623.7499999999991,12177.619999999992
18661351842096488,1,-3892.3500000000004,-1943.6399999999999,-5835.99,-5835.99
18661351842096488,2,1110.7999999999997,337.28,1448.0799999999997,-4387.91
18661351842096488,3,-1553.3500000000004,2675.52,1122.1699999999996,-3265.7400000000002
18661351842096488,4,-1404.88,-1001.170000000001,-2406.050000000001,-5671.790000000001
18661351842096488,5,4096.870000000001,-1819.73,2277.140000000001,-3394.65
18661351842096488,6,778.2099999999999,870.36,1648.57,-1746.0800000000002
18661351842096488,7,-1461.04,-953.39,-2414.43,-4160.51
18661351842096488,8,935.9299999999998,-2914.75,-1978.8200000000002,-6139.33
18661351842096488,9,767.13,8762.49,9529.619999999999,3390.289999999999
18661351842096488,10,-1271.63,,-1271.63,2118.659999999999
18661351842096488,11,2351.24,-689.9599999999996,1661.2800000000002,3779.939999999999
18661351842096488,12,3608.21,1872.31,5480.52,9260.46
21312345113145264,1,154.48000000000002,5350.779999999999,5505.259999999998,5505.259999999998
21312345113145264,2,5390.74,7037.08,12427.82,17933.079999999998
21312345113145264,3,4109.02,4023.9799999999996,8133.0,26066.079999999998
21312345113145264,4,-1871.5400000000002,-1888.8799999999999,-3760.42,22305.659999999996
21312345113145264,5,1553.43,1368.3500000000004,2921.7800000000007,25227.439999999995
21312345113145264,6,-859.2700000000004,-3771.3699999999994,-4630.639999999999,20596.799999999996
21312345113145264,7,4878.120000000001,-747.8800000000003,4130.240000000001,24727.039999999997
21312345113145264,8,3376.52,-1047.2,2329.3199999999997,27056.359999999997
21312345113145264,9,-167.89,652.01,484.12,27540.479999999996
21312345113145264,10,-52.45000000000073,-4255.290000000001,-4307.740000000002,23232.739999999994
21312345113145264,11,-1212.38,-1481.03,-2693.41,20539.329999999994
21312345113145264,12,8.099999999999454,142.45000000000027,150.54999999999973,20689.879999999994
21621624814225668,1,,2521.58,2521.58,2521.58
21621624814225668,2,-19.910000000000082,-976.1600000000001,-996.0700000000002,1525.5099999999998
21621624814225668,3,-1816.6,1185.44,-631.1599999999999,894.3499999999999
21621624814225668,4,1468.02,-949.06,518.96,1413.31
21621624814225668,5,,-213.87,-213.87,1199.44
21621624814225668,6,-543.48,,-543.48,655.96
21621624814225668,7,,1988.22,1988.22,2644.1800000000003
21621624814225668,8,-924.07,1726.3300000000002,802.2600000000001,3446.4400000000005
21621624814225668,9,,-1409.99,-1409.99,2036.4500000000005
21621624814225668,10,-254.54,-1704.24,-1958.78,77.67000000000053
21621624814225668,12,-1554.91,180.3,-1374.6100000000001,-1296.9399999999996
22491927182770952,1,3664.21,-1103.6999999999998,2560.51,2560.51
22491927182770952,2,-4488.710000000001,-4497.26,-8985.970000000001,-6425.460000000001
22491927182770952,3,68.23999999999978,-1940.4699999999993,-1872.2299999999996,-8297.69
22491927182770952,4,248.5,-1296.2400000000002,-1047.7400000000002,-9345.43
22491927182770952,5,5202.120000000001,1199.92,6402.040000000001,-2943.3899999999994
22491927182770952,6,3138.57,1456.0200000000004,4594.59,1651.2000000000007
22491927182770952,7,-2607.46,-1233.57,-3841.0299999999997,-2189.829999999999
22491927182770952,8,3599.9199999999973,10924.879999999997,14524.799999999996,12334.969999999998
22491927182770952,9,-681.3499999999999,-1456.5999999999995,-2137.9499999999994,10197.019999999999
22491927182770952,10,-4768.690000000001,4898.48,129.78999999999814,10326.809999999998
22491927182770952,11,-726.9200000000001,1830.4099999999999,1103.4899999999998,11430.299999999997
22491927182770952,12,-7144.97,-1066.8699999999994,-8211.84,3218.4599999999973
22831044469048256,1,3057.3099999999995,127.07000000000016,3184.3799999999997,3184.3799999999997
22831044469048256,2,-924.6899999999998,-748.3600000000006,-1673.0500000000004,1511.3299999999992
22831044469048256,3,387.7600000000002,-1049.8799999999992,-662.119999999999,849.2100000000003
22831044469048256,4,-373.3299999999999,2532.84,2159.51,3008.7200000000003
22831044469048256,5,5686.69,4390.639999999999,10077.329999999998,13086.05
22831044469048256,6,3372.3599999999997,-2054.67,1317.6899999999996,14403.739999999998
22831044469048256,7,-2476.7999999999997,-989.6700000000001,-3466.47,10937.269999999999
22831044469048256,8,-6190.18,1619.4099999999994,-4570.77,6366.499999999998
22831044469048256,9,1726.039999999999,-1475.3299999999997,250.70999999999935,6617.209999999997
22831044469048256,10,249.04000000000042,1560.71,1809.7500000000005,8426.959999999997
22831044469048256,11,1389.9099999999999,-288.75,1101.1599999999999,9528.119999999997
22831044469048256,12,3109.64,-3125.59,-15.950000000000273,9512.169999999996
23387120898112960,1,1206.3400000000001,3338.500000000001,4544.840000000001,4544.840000000001
23387120898112960,2,-1395.1999999999998,-4342.3,-5737.5,-1192.659999999999
23387120898112960,3,2111.78,-1632.7699999999986,479.0100000000016,-713.6499999999974
23387120898112960,4,4069.11,323.5699999999997,4392.68,3679.030000000003
23387120898112960,5,1118.460000000001,4816.54,5935.000000000001,9614.030000000004
23387120898112960,6,-6125.82,716.1800000000003,-5409.639999999999,4204.390000000005
23387120898112960,7,-6685.789999999998,1666.2200000000003,-5019.569999999998,-815.179999999993
23387120898112960,8,-390.78999999999996,1666.8699999999994,1276.0799999999995,460.90000000000646
23387120898112960,9,-363.6500000000001,-476.5300000000002,-840.1800000000003,-379.27999999999383
23387120898112960,10,-1753.4499999999998,3292.630000000001,1539.1800000000012,1159.9000000000074
23387120898112960,11,5462.490000000001,3326.75,8789.240000000002,9949.140000000009
23387120898112960,12,-2023.9800000000005,707.8800000000001,-1316.1000000000004,8633.040000000008
24030010077126692,1,-4810.7699999999995,1301.4799999999996,-3509.29,-3509.29
24030010077126692,2,274.8299999999999,-1982.06,-1707.23,-5216.52
24030010077126692,3,-517.0799999999999,973.6200000000001,456.5400000000002,-4759.9800000000005
24030010077126692,4,-1507.77,1530.7299999999996,22.95999999999958,-4737.02
24030010077126692,5,874.3499999999999,1129.1999999999998,2003.5499999999997,-2733.4700000000007
24030010077126692,6,-539.6200000000008,3643.9,3104.2799999999993,370.8099999999986
24030010077126692,7,1039.99,-1615.3899999999999,-575.3999999999999,-204.59000000000128
24030010077126692,8,3708.2299999999996,-18.429999999999836,3689.7999999999997,3485.209999999998
24030010077126692,9,-5769.12,-1236.8799999999997,-7006.0,-3520.790000000002
24030010077126692,10,-835.3200000000002,2890.9800000000005,2055.6600000000003,-1465.1300000000015
24030010077126692,11,-843.7599999999998,-1207.1500000000005,-2050.9100000000003,-3516.040000000002
24030010077126692,12,2054.2,-1485.46,568.7399999999998,-2947.300000000002
27678495950901348,1,-2168.8999999999996,-628.2699999999999,-2797.1699999999996,-2797.1699999999996
27678495950901348,2,2704.130000000001,4443.610000000001,7147.740000000002,4350.5700000000015
27678495950901348,3,-874.4599999999991,2069.7,1195.2400000000007,5545.810000000002
27678495950901348,4,3742.0200000000004,-358.0500000000002,3383.9700000000003,8929.780000000002
27678495950901348,5,-2686.56,-3598.500000000001,-6285.060000000001,2644.720000000001
27678495950901348,6,-4731.189999999999,7408.21,2677.0200000000013,5321.7400000000025
27678495950901348,7,425.85000000000036,2220.4500000000007,2646.300000000001,7968.040000000004
27678495950901348,8,258.65000000000055,-2142.75,-1884.0999999999995,6083.940000000004
27678495950901348,9,-1852.7800000000002,806.8899999999994,-1045.8900000000008,5038.050000000003
27678495950901348,10,-3145.8100000000004,-6765.57,-9911.380000000001,-4873.329999999998
27678495950901348,11,-309.7800000000002,-1619.8500000000013,-1929.6300000000015,-6802.959999999999
27678495950901348,12,2501.2299999999996,-1562.8000000000002,938.4299999999994,-5864.53
29381966057388312,1,560.3,,560.3,560.3
29381966057388312,2,-1992.81,,-1992.81,-1432.51
29381966057388312,3,2045.7700000000002,-557.88,1487.8900000000003,55.38000000000034
29381966057388312,4,291.8800000000001,647.4099999999999,939.29,994.6700000000003
29381966057388312,5,,-573.6500000000001,-573.6500000000001,421.0200000000002
29381966057388312,6,-3637.34,1536.36,-2100.9800000000005,-1679.9600000000003
29381966057388312,7,381.48,1798.19,2179.67,499.7099999999998
29381966057388312,8,605.5799999999999,-813.2,-207.62000000000012,292.0899999999997
29381966057388312,9,,-978.15,-978.15,-686.0600000000003
29381966057388312,10,-537.21,-1145.78,-1682.99,-2369.05
29381966057388312,11,-765.76,-1900.7,-2666.46,-5035.51
29381966057388312,12,-1567.22,-1520.79,-3088.01,-8123.52
29633697113363720,1,-1004.28,-4103.629999999999,-5107.909999999999,-5107.909999999999
29633697113363720,2,1992.9299999999994,1859.6100000000001,3852.5399999999995,-1255.3699999999994
29633697113363720,3,2262.3100000000004,4383.570000000001,6645.880000000001,5390.510000000002
29633697113363720,4,-4215.38,-403.77999999999975,-4619.16,771.3500000000022
29633697113363720,5,1911.5600000000002,-2556.56,-644.9999999999998,126.35000000000241
29633697113363720,6,-240.5899999999997,7595.930000000001,7355.340000000002,7481.690000000004
29633697113363720,7,219.58,-1966.96,-1747.38,5734.310000000004
29633697113363720,8,-240.9699999999998,1605.2799999999997,1364.31,7098.620000000004
29633697113363720,9,6168.88,-2437.5899999999997,3731.2900000000004,10829.910000000005
29633697113363720,10,1617.33,-1509.1800000000012,108.14999999999873,10938.060000000005
29633697113363720,11,-4434.0599999999995,-3205.24,-7639.299999999999,3298.7600000000057
29633697113363720,12,-731.3000000000001,-770.7799999999997,-1502.08,1796.6800000000057
29934903285460276,1,328.22,1887.98,2216.2,2216.2
29934903285460276,2,2425.1200000000003,1950.64,4375.76,6591.96
29934903285460276,3,813.25,1503.08,2316.33,8908.29
29934903285460276,4,-1597.7599999999998,906.1499999999999,-691.6099999999999,8216.68
29934903285460276,5,4658.73,943.2600000000002,5601.99,13818.67
29934903285460276,6,-1646.32,-5303.66,-6949.98,6868.6900000000005
29934903285460276,7,903.2900000000009,4397.929999999999,5301.22,12169.91
29934903285460276,8,2689.459999999999,-2207.5000000000005,481.9599999999987,12651.869999999999
29934903285460276,9,-791.67,5012.5199999999995,4220.849999999999,16872.719999999998
29934903285460276,10,2420.7200000000003,-2370.27,50.45000000000027,16923.17
29934903285460276,11,1239.2199999999998,53.56,1292.7799999999997,18215.949999999997
29934903285460276,12,-1613.24,-2466.6,-4079.84,14136.109999999997
31300714193979064,1,-875.44,1544.9400000000003,669.5000000000002,669.5000000000002
31300714193979064,2,2984.29,-3715.29,-731.0,-61.49999999999977
31300714193979064,3,2444.1099999999997,-5765.14,-3321.0300000000007,-3382.5300000000007
31300714193979064,4,8250.19,-104.92000000000002,8145.27,4762.74
31300714193979064,5,-435.2199999999998,-1063.5100000000002,-1498.73,3264.0099999999998
31300714193979064,6,-4122.4800000000005,1744.5699999999997,-2377.9100000000008,886.099999999999
31300714193979064,7,318.24,-1803.1599999999999,-1484.9199999999998,-598.8200000000008
31300714193979064,8,-1033.9199999999996,-1991.5400000000004,-3025.46,-3624.2800000000007
31300714193979064,9,-1432.0999999999997,280.1099999999997,-1151.99,-4776.27
31300714193979064,10,1099.5099999999989,2112.0299999999997,3211.5399999999986,-1564.7300000000018
31300714193979064,11,2969.4300000000003,-3389.7000000000003,-420.27,-1985.0000000000018
31300714193979064,12,-631.3399999999992,-983.6300000000001,-1614.9699999999993,-3599.970000000001
32062621905216280,1,979.99,851.9399999999998,1831.9299999999998,1831.9299999999998
32062621905216280,2,324.24000000000024,-2309.59,-1985.35,-153.42000000000007
32062621905216280,3,-2316.33,-1291.48,-3607.81,-3761.23
32062621905216280,4,-1780.8900000000003,2291.14,510.24999999999955,-3250.9800000000005
32062621905216280,5,,1785.3,1785.3,-1465.6800000000005
32062621905216280,6,-1263.46,1305.05,41.58999999999992,-1424.0900000000006
32062621905216280,7,-525.4599999999999,-1308.58,-1834.04,-3258.1300000000006
32062621905216280,8,3360.2299999999996,-652.49,2707.74,-550.3900000000008
32062621905216280,9,2622.84,-2301.61,321.23,-229.16000000000076
